,date,T,TM,Tm,SLP,H,PP,VV,V,VM,Month,years
240,1,20.5,28.0,13.0,1013.5,59.81818181818182,0.0,10.0,4.3,9.4,12,1973
241,2,20.8,26.0,14.0,1011.3,54.0,0.0,8.5,11.5,16.5,12,1973
242,3,19.5,25.0,14.0,1014.4,64.0,0.0,10.0,9.4,11.1,12,1973
243,5,18.29230769230769,25.076923076923077,11.615384615384615,1015.125,59.81818181818182,0.03923076923076923,9.008333333333333,7.507692307692308,12.26923076923077,12,1973
244,8,17.8,23.0,14.0,1014.2,78.0,0.51,9.008333333333333,12.6,16.5,12,1973
245,9,15.0,20.0,12.0,1015.6,86.0,0.0,5.3,6.9,9.4,12,1973
246,10,16.0,21.0,12.0,1015.3,70.0,0.0,8.0,4.6,9.4,12,1973
247,12,18.29230769230769,25.076923076923077,11.615384615384615,1015.125,59.81818181818182,0.03923076923076923,9.008333333333333,7.507692307692308,12.26923076923077,12,1973
248,15,18.29230769230769,25.076923076923077,11.615384615384615,1015.125,59.81818181818182,0.03923076923076923,9.008333333333333,7.507692307692308,12.26923076923077,12,1973
249,16,18.29230769230769,25.076923076923077,11.615384615384615,1015.125,59.81818181818182,0.03923076923076923,9.008333333333333,7.507692307692308,12.26923076923077,12,1973
250,17,18.29230769230769,25.076923076923077,11.615384615384615,1015.125,59.81818181818182,0.03923076923076923,9.008333333333333,7.507692307692308,12.26923076923077,12,1973
251,18,17.8,25.0,8.0,1017.3,59.81818181818182,0.0,10.0,6.9,9.4,12,1973
252,19,18.2,27.0,10.0,1015.125,49.0,0.0,10.0,5.7,7.6,12,1973
253,20,16.6,27.0,11.0,1014.6,59.0,0.0,10.0,3.7,9.4,12,1973
254,24,16.8,23.0,11.0,1016.9,59.0,0.0,8.7,11.1,18.3,12,1973
255,25,21.0,26.0,11.0,1015.8,41.0,0.0,10.0,8.1,14.8,12,1973
256,26,19.8,28.0,11.0,1015.0,50.0,0.0,9.2,7.2,18.3,12,1973
257,30,18.0,27.0,10.0,1017.6,48.0,0.0,8.4,5.6,9.4,12,1973
258,31,18.29230769230769,25.076923076923077,11.615384615384615,1015.125,59.81818181818182,0.03923076923076923,9.008333333333333,7.507692307692308,12.26923076923077,12,1973
259,1,16.2,25.0,7.0,1016.8,34.0,0.0,8.9,7.4,9.4,1,1974
260,2,18.4,26.333333333333332,10.066666666666666,1014.6866666666667,35.416666666666664,0.0,9.428571428571429,8.233333333333333,14.22,1,1974
261,3,18.5,28.0,11.0,1016.2,35.416666666666664,0.0,10.0,5.6,7.6,1,1974
262,4,18.6,26.0,9.0,1016.1,35.416666666666664,0.0,8.9,5.7,9.4,1,1974
263,8,16.6,27.0,9.0,1015.6,42.0,0.0,10.0,7.0,11.1,1,1974
264,9,19.3,27.0,14.0,1015.6,33.0,0.0,10.0,5.2,7.6,1,1974
265,10,18.4,26.333333333333332,10.066666666666666,1014.6866666666667,35.416666666666664,0.0,9.428571428571429,8.233333333333333,14.22,1,1974
266,11,22.6,28.0,13.0,1011.3,26.0,0.0,8.9,7.8,14.8,1,1974
267,13,18.4,26.333333333333332,10.066666666666666,1014.6866666666667,35.416666666666664,0.0,9.428571428571429,8.233333333333333,14.22,1,1974
268,16,13.4,22.0,5.0,1016.8,35.0,0.0,8.9,10.4,20.6,1,1974
269,17,18.2,26.0,9.0,1014.9,31.0,0.0,10.0,5.6,9.4,1,1974
270,18,18.0,27.0,9.0,1016.0,39.0,0.0,7.6,6.3,11.1,1,1974
271,22,21.0,27.0,12.0,1013.2,46.0,0.0,9.428571428571429,10.0,18.3,1,1974
272,23,18.7,27.0,10.0,1013.7,44.0,0.0,11.6,10.7,16.5,1,1974
273,24,16.2,23.0,9.0,1015.5,42.0,0.0,10.0,10.4,22.2,1,1974
274,28,14.2,24.0,5.0,1013.6,29.0,0.0,8.7,10.7,18.3,1,1974
275,29,19.2,28.0,9.0,1013.7,24.0,0.0,8.5,8.1,14.8,1,1974
276,30,25.3,30.0,20.0,1011.3,35.416666666666664,0.0,10.0,12.6,22.2,1,1974
277,1,20.4,29.0,10.0,1014.8,29.0,0.0,8.5,5.6,14.8,2,1974
278,2,20.78333333333333,29.416666666666668,11.083333333333334,1012.2166666666667,42.833333333333336,0.0,9.475,8.575,15.1,2,1974
279,3,20.78333333333333,29.416666666666668,11.083333333333334,1012.2166666666667,42.833333333333336,0.0,9.475,8.575,15.1,2,1974
280,4,16.2,23.0,10.0,1012.4,44.0,0.0,8.5,6.5,18.3,2,1974
281,5,20.2,28.0,8.0,1014.7,30.0,0.0,8.5,9.4,11.1,2,1974
282,7,20.78333333333333,29.416666666666668,11.083333333333334,1012.2166666666667,42.833333333333336,0.0,9.475,8.575,15.1,2,1974
283,10,18.2,29.0,6.0,1010.1,55.0,0.0,10.0,10.7,22.2,2,1974
284,11,16.4,25.0,7.0,1010.2,44.0,0.0,10.0,10.2,14.8,2,1974
285,12,15.3,25.0,7.0,1015.4,49.0,0.0,10.0,5.9,11.1,2,1974
286,16,23.0,32.0,12.0,1011.8,49.0,0.0,9.2,8.7,14.8,2,1974
287,17,23.5,31.0,15.0,1012.2,64.0,0.0,10.0,14.4,22.2,2,1974
288,18,26.4,33.0,14.0,1012.1,56.0,0.0,10.0,8.9,14.8,2,1974
289,19,20.78333333333333,29.416666666666668,11.083333333333334,1012.2166666666667,42.833333333333336,0.0,9.475,8.575,15.1,2,1974
290,23,23.8,32.0,15.0,1010.7,36.0,0.0,10.0,7.4,9.4,2,1974
291,24,20.78333333333333,29.416666666666668,11.083333333333334,1012.2166666666667,42.833333333333336,0.0,9.475,8.575,15.1,2,1974
292,25,23.7,35.0,15.0,1011.0,27.0,0.0,9.0,8.3,18.3,2,1974
293,26,22.3,31.0,14.0,1011.2,31.0,0.0,10.0,6.9,9.4,2,1974
294,1,20.0,27.0,15.0,1015.0,35.0,0.0,8.5,5.9,11.1,3,1974
295,2,25.8,34.0,15.0,1013.5,25.0,0.0,9.0,8.7,22.2,3,1974
296,3,23.2,32.0,16.0,1014.6,32.0,0.0,10.0,3.0,7.6,3,1974
297,7,26.0,31.0,18.0,1012.0,34.0,0.0,10.0,15.6,18.3,3,1974
298,8,27.8,36.0,17.0,1011.0,24.0,0.0,10.0,15.2,22.2,3,1974
299,9,27.6,36.0,17.0,1011.2,25.0,0.0,10.0,11.3,18.3,3,1974
300,13,27.0,37.0,16.0,1009.7,28.0,0.0,10.0,10.2,18.3,3,1974
301,14,26.2,36.0,17.0,1011.7,22.0,0.0,10.0,6.9,14.8,3,1974
302,15,26.6,37.0,16.0,1012.4,23.0,0.0,10.0,7.8,14.8,3,1974
303,19,26.0,36.0,15.0,1007.9,21.0,0.0,10.0,12.0,18.3,3,1974
304,20,26.0,31.0,16.0,1009.4,28.0,0.0,10.0,9.6,14.8,3,1974
305,21,30.3,38.0,18.0,1007.5,25.0,0.0,10.0,8.1,18.3,3,1974
306,25,25.6,38.0,20.0,1005.3,28.0,0.0,10.0,17.4,27.8,3,1974
307,26,30.2,38.0,22.0,1004.1,20.0,0.0,10.0,25.9,29.4,3,1974
308,27,32.3,38.0,22.0,1004.9,21.0,0.0,10.0,15.7,22.2,3,1974
309,30,26.706666666666667,35.0,17.333333333333332,1010.0133333333333,26.066666666666666,0.0,9.833333333333334,11.553333333333333,18.56,3,1974
310,1,32.5,39.0,22.0,1004.7,17.0,0.0,10.0,10.2,14.8,4,1974
311,2,31.2,41.0,21.0,1005.3,14.0,0.0,10.0,10.6,20.6,4,1974
312,3,29.8,35.0,26.0,1007.2,16.0,0.0,10.0,14.6,22.46666666666667,4,1974
313,4,31.276923076923076,38.53846153846154,23.384615384615383,1005.5538461538462,23.75,0.0,10.592307692307692,14.6,22.46666666666667,4,1974
314,8,29.0,37.0,21.0,1006.2,28.0,0.0,10.0,18.0,33.5,4,1974
315,9,31.276923076923076,38.53846153846154,23.384615384615383,1005.5538461538462,23.75,0.0,10.592307692307692,14.6,22.46666666666667,4,1974
316,10,31.5,38.0,18.0,1003.7,17.0,0.0,7.6,12.8,18.3,4,1974
317,11,29.6,39.0,21.0,1006.1,21.0,0.0,10.0,8.9,18.3,4,1974
318,12,31.276923076923076,38.53846153846154,23.384615384615383,1005.5538461538462,23.75,0.0,10.592307692307692,14.6,22.46666666666667,4,1974
319,13,31.276923076923076,38.53846153846154,23.384615384615383,1005.5538461538462,23.75,0.0,10.592307692307692,14.6,22.46666666666667,4,1974
320,17,31.8,42.0,24.0,1004.0,29.0,0.0,10.0,12.6,18.3,4,1974
321,18,31.3,36.0,25.0,1004.6,28.0,0.0,10.0,14.6,18.3,4,1974
322,19,31.2,38.0,25.0,1005.4,35.0,0.0,10.0,26.3,37.0,4,1974
323,22,31.276923076923076,38.53846153846154,23.384615384615383,1005.5538461538462,23.75,0.0,10.592307692307692,14.6,22.46666666666667,4,1974
324,24,30.5,38.0,24.0,1007.8,28.0,0.0,20.9,15.6,22.2,4,1974
325,25,32.3,39.0,25.0,1006.8,22.0,0.0,10.0,13.0,22.2,4,1974
326,26,35.0,39.0,27.0,1005.1,23.75,0.0,10.0,12.4,18.3,4,1974
327,30,30.9,40.0,25.0,1005.3,30.0,0.0,9.2,20.2,27.8,4,1974
328,1,31.4,39.0,24.0,1005.6,32.0,0.0,10.0,17.6,22.2,5,1974
329,2,31.773333333333333,39.266666666666666,23.866666666666667,1002.6933333333334,30.214285714285715,0.0,9.706666666666667,20.366666666666667,30.72,5,1974
330,3,32.6,39.0,26.0,1005.4,27.0,0.0,10.0,16.3,18.3,5,1974
331,4,32.0,42.0,23.0,1003.6,23.0,0.0,10.0,10.4,22.2,5,1974
332,8,31.5,40.0,24.0,1002.9,23.0,0.0,10.0,17.6,22.2,5,1974
333,9,33.3,42.0,24.0,1002.0,24.0,0.0,10.0,21.7,25.9,5,1974
334,10,31.773333333333333,39.266666666666666,23.866666666666667,1002.6933333333334,30.214285714285715,0.0,9.706666666666667,20.366666666666667,30.72,5,1974
335,11,34.2,42.0,24.0,1003.7,23.0,0.0,8.4,24.1,33.5,5,1974
336,15,34.4,39.0,28.0,1001.3,22.0,0.0,10.0,26.7,63.0,5,1974
337,16,32.6,37.0,26.0,1002.2,29.0,0.0,10.0,18.7,27.8,5,1974
338,17,32.3,40.0,26.0,1002.8,28.0,0.0,10.9,14.1,29.4,5,1974
339,21,29.2,39.0,23.0,1005.4,42.0,0.0,9.3,19.4,29.4,5,1974
340,22,34.4,39.0,22.0,1001.4,26.0,0.0,8.0,23.7,33.5,5,1974
341,23,33.3,40.0,25.0,1002.0,25.0,0.0,10.0,19.8,40.7,5,1974
342,26,31.773333333333333,39.266666666666666,23.866666666666667,1002.6933333333334,30.214285714285715,0.0,9.706666666666667,20.366666666666667,30.72,5,1974
343,28,28.2,35.0,20.0,1001.2,30.214285714285715,0.0,10.0,19.3,22.2,5,1974
344,29,28.5,38.0,22.0,1000.4,47.0,0.0,10.0,25.9,37.0,5,1974
345,30,31.773333333333333,39.266666666666666,23.866666666666667,1002.6933333333334,30.214285714285715,0.0,9.706666666666667,20.366666666666667,30.72,5,1974
346,31,28.7,38.0,21.0,1000.5,52.0,0.0,9.0,30.2,33.5,5,1974
347,1,28.0,36.0,15.0,999.9,47.0,38.1,8.7,20.4,22.2,6,1974
348,2,28.6,37.0,23.0,999.7,55.0,0.0,10.0,30.9,40.7,6,1974
349,3,30.108333333333334,36.416666666666664,23.916666666666668,999.5583333333334,51.333333333333336,3.5563636363636366,9.8,26.366666666666667,34.141666666666666,6,1974
350,4,30.108333333333334,36.416666666666664,23.916666666666668,999.5583333333334,51.333333333333336,3.5563636363636366,9.8,26.366666666666667,34.141666666666666,6,1974
351,5,30.108333333333334,36.416666666666664,23.916666666666668,999.5583333333334,51.333333333333336,3.5563636363636366,9.8,26.366666666666667,34.141666666666666,6,1974
352,6,29.0,32.0,24.0,1003.2,48.0,0.0,10.0,23.2,33.5,6,1974
353,7,30.108333333333334,36.416666666666664,23.916666666666668,999.5583333333334,51.333333333333336,3.5563636363636366,9.8,26.366666666666667,34.141666666666666,6,1974
354,8,30.108333333333334,36.416666666666664,23.916666666666668,999.5583333333334,51.333333333333336,3.5563636363636366,9.8,26.366666666666667,34.141666666666666,6,1974
355,9,30.108333333333334,36.416666666666664,23.916666666666668,999.5583333333334,51.333333333333336,3.5563636363636366,9.8,26.366666666666667,34.141666666666666,6,1974
356,13,33.6,39.0,26.0,999.5,52.0,0.0,10.0,26.9,33.5,6,1974
357,14,30.8,39.0,27.0,997.6,46.0,0.0,10.0,24.8,27.8,6,1974
358,15,29.6,34.0,25.0,997.0,50.0,0.0,10.0,27.8,33.5,6,1974
359,19,30.6,37.0,25.0,999.6,48.0,0.0,10.0,34.1,40.7,6,1974
360,20,29.2,34.0,24.0,998.2,62.0,0.0,10.0,30.0,40.7,6,1974
361,21,31.2,36.0,24.0,999.9,48.0,0.0,10.0,37.8,40.7,6,1974
362,25,31.0,37.0,25.0,999.3,48.0,0.0,8.0,20.7,29.4,6,1974
363,26,29.5,36.0,25.0,999.9,55.0,3.5563636363636366,10.9,22.6,33.5,6,1974
364,27,30.2,40.0,24.0,1000.9,57.0,1.02,10.0,17.2,33.5,6,1974
365,28,30.108333333333334,36.416666666666664,23.916666666666668,999.5583333333334,51.333333333333336,3.5563636363636366,9.8,26.366666666666667,34.141666666666666,6,1974
366,1,29.2,35.0,24.0,999.9,70.0,1.295,10.0,13.3,22.2,7,1974
367,2,26.6,33.0,24.0,998.6,75.0,0.0,10.0,22.2,25.9,7,1974
368,3,29.0,34.0,24.0,996.6,72.0,0.0,10.0,21.9,35.2,7,1974
369,7,29.2,35.0,23.0,998.3,69.0,0.0,10.0,11.5,18.3,7,1974
370,8,30.5,36.0,24.0,998.2,59.0,0.0,10.0,20.4,24.1,7,1974
371,9,27.266666666666666,32.416666666666664,23.333333333333332,999.7916666666666,74.5,1.295,9.6,18.65833333333333,26.483333333333334,7,1974
372,10,25.8,33.0,23.0,998.6,86.0,1.295,10.0,13.5,22.2,7,1974
373,13,27.266666666666666,32.416666666666664,23.333333333333332,999.7916666666666,74.5,1.295,9.6,18.65833333333333,26.483333333333334,7,1974
374,14,27.266666666666666,32.416666666666664,23.333333333333332,999.7916666666666,74.5,1.295,9.6,18.65833333333333,26.483333333333334,7,1974
375,15,27.266666666666666,32.416666666666664,23.333333333333332,999.7916666666666,74.5,1.295,9.6,18.65833333333333,26.483333333333334,7,1974
376,17,26.8,32.0,22.0,1002.0,71.0,2.03,10.0,20.6,29.4,7,1974
377,18,27.0,31.0,24.0,1001.7,68.0,0.0,10.0,29.6,40.7,7,1974
378,19,27.266666666666666,32.416666666666664,23.333333333333332,999.7916666666666,74.5,1.295,9.6,18.65833333333333,26.483333333333334,7,1974
379,20,27.266666666666666,32.416666666666664,23.333333333333332,999.7916666666666,74.5,1.295,9.6,18.65833333333333,26.483333333333334,7,1974
380,21,24.4,27.0,23.0,999.9,84.0,0.0,8.9,22.0,27.8,7,1974
381,22,27.266666666666666,32.416666666666664,23.333333333333332,999.7916666666666,74.5,1.295,9.6,18.65833333333333,26.483333333333334,7,1974
382,24,27.266666666666666,32.416666666666664,23.333333333333332,999.7916666666666,74.5,1.295,9.6,18.65833333333333,26.483333333333334,7,1974
383,27,27.2,31.0,23.0,1001.4,75.0,0.0,10.0,17.0,27.8,7,1974
384,28,27.5,34.0,23.0,1001.3,72.0,0.0,10.0,20.4,25.9,7,1974
385,29,27.266666666666666,32.416666666666664,23.333333333333332,999.7916666666666,74.5,1.295,9.6,18.65833333333333,26.483333333333334,7,1974
386,30,24.0,28.0,23.0,1001.0,93.0,10.92,6.3,11.5,18.3,7,1974
387,31,27.266666666666666,32.416666666666664,23.333333333333332,999.7916666666666,74.5,1.295,9.6,18.65833333333333,26.483333333333334,7,1974
388,1,26.0,29.0,23.0,1001.0,85.0,0.51,10.0,6.5,18.3,8,1974
389,2,25.8,32.0,23.0,1002.0,89.0,2.03,7.733333333333333,9.3,16.5,8,1974
390,3,24.192307692307693,27.923076923076923,21.153846153846153,1001.3249999999999,85.41666666666667,21.66769230769231,7.733333333333333,20.8,29.307692307692307,8,1974
391,4,24.6,30.0,23.0,1000.9,94.0,2.03,7.6,14.4,27.8,8,1974
392,8,25.8,29.0,23.0,1000.3,77.0,0.0,7.4,23.2,29.4,8,1974
393,9,24.192307692307693,27.923076923076923,21.153846153846153,1001.3249999999999,85.41666666666667,21.66769230769231,7.733333333333333,20.8,29.307692307692307,8,1974
394,10,24.192307692307693,27.923076923076923,21.153846153846153,1001.3249999999999,85.41666666666667,21.66769230769231,7.733333333333333,20.8,29.307692307692307,8,1974
395,11,24.192307692307693,27.923076923076923,21.153846153846153,1001.3249999999999,85.41666666666667,21.66769230769231,7.733333333333333,20.8,29.307692307692307,8,1974
396,12,22.6,25.0,21.0,999.9,93.0,7.11,7.2,29.6,33.5,8,1974
397,13,24.0,27.0,21.0,1001.3249999999999,85.41666666666667,0.0,5.5,18.9,27.8,8,1974
398,16,24.192307692307693,27.923076923076923,21.153846153846153,1001.3249999999999,85.41666666666667,21.66769230769231,7.733333333333333,20.8,29.307692307692307,8,1974
399,18,24.5,26.0,23.0,998.3,89.0,0.0,6.4,31.5,40.7,8,1974
400,19,21.2,23.0,20.0,998.8,98.0,109.98,2.7,32.4,40.7,8,1974
401,20,22.2,24.0,20.0,1001.5,98.0,160.02,6.0,29.6,37.0,8,1974
402,22,24.192307692307693,27.923076923076923,21.153846153846153,1001.3249999999999,85.41666666666667,21.66769230769231,7.733333333333333,20.8,29.307692307692307,8,1974
403,25,21.3,29.0,15.0,1003.8,79.0,0.0,10.0,20.0,27.8,8,1974
404,26,24.5,28.0,21.0,1003.4,80.0,0.0,10.0,14.4,27.8,8,1974
405,27,25.0,30.0,21.0,1002.5,75.0,0.0,10.0,21.3,27.8,8,1974
406,31,27.0,31.0,21.0,1003.5,68.0,0.0,10.0,19.3,25.9,8,1974
407,1,26.66,32.733333333333334,21.466666666666665,1005.2,68.92857142857143,1.6215384615384616,9.653333333333334,14.066666666666666,23.213333333333335,9,1974
408,2,24.3,29.0,21.0,1004.8,80.0,1.6215384615384616,9.0,21.3,33.5,9,1974
409,3,24.7,35.0,21.0,1006.0,74.0,0.0,10.0,20.0,33.5,9,1974
410,4,24.6,30.0,20.0,1006.9,79.0,1.6215384615384616,10.0,13.9,18.3,9,1974
411,8,26.7,33.0,21.0,1006.3,68.0,0.0,10.0,18.1,29.4,9,1974
412,9,25.8,31.0,21.0,1006.5,70.0,0.0,10.0,24.4,33.5,9,1974
413,10,22.5,33.0,21.0,1006.1,88.0,0.0,6.9,26.3,38.9,9,1974
414,14,31.0,35.0,25.0,1004.5,68.92857142857143,0.0,10.0,8.3,16.5,9,1974
415,15,30.6,36.0,21.0,1003.8,40.0,0.0,10.0,4.4,9.4,9,1974
416,16,27.5,36.0,20.0,1004.7,52.0,0.0,10.0,4.1,5.4,9,1974
417,20,28.2,34.0,22.0,1004.2,60.0,0.0,10.0,5.9,20.6,9,1974
418,21,28.2,34.0,22.0,1005.4,58.0,0.0,10.0,7.2,20.6,9,1974
419,22,27.8,35.0,22.0,1006.2,61.0,0.0,10.0,12.6,22.2,9,1974
420,26,26.0,31.0,22.0,1006.2,77.0,5.08,8.9,11.7,14.8,9,1974
421,27,26.66,32.733333333333334,21.466666666666665,1005.2,68.92857142857143,1.6215384615384616,9.653333333333334,14.066666666666666,23.213333333333335,9,1974
422,28,25.5,29.0,22.0,1003.4,82.0,16.0,10.0,13.9,29.4,9,1974
423,29,26.5,30.0,21.0,1003.0,76.0,0.0,10.0,18.9,22.2,9,1974
424,1,26.3,32.0,23.0,1005.6,70.0,0.0,10.0,8.9,14.8,10,1974
425,2,24.4,33.0,21.0,1006.4,77.0,0.0,10.0,18.5,33.5,10,1974
426,3,25.5,31.0,20.0,1007.4,56.0,0.51,10.0,18.0,27.8,10,1974
427,7,25.026666666666667,30.666666666666668,19.6,1007.5066666666667,64.6,0.508,10.073333333333332,14.506666666666666,24.413333333333334,10,1974
428,8,27.2,33.0,19.0,1005.9,49.0,0.0,10.0,12.4,22.2,10,1974
429,9,25.8,31.0,23.0,1005.4,73.0,0.0,8.2,18.9,40.7,10,1974
430,10,23.6,25.0,22.0,1004.8,92.0,5.08,9.2,20.6,25.9,10,1974
431,14,23.3,28.0,20.0,1006.7,88.0,2.03,10.0,13.7,29.4,10,1974
432,15,26.5,30.0,19.0,1004.3,75.0,0.0,10.0,19.4,24.1,10,1974
433,16,25.026666666666667,30.666666666666668,19.6,1007.5066666666667,64.6,0.508,10.073333333333332,14.506666666666666,24.413333333333334,10,1974
434,17,25.026666666666667,30.666666666666668,19.6,1007.5066666666667,64.6,0.508,10.073333333333332,14.506666666666666,24.413333333333334,10,1974
435,18,26.8,32.0,22.0,1008.0,74.0,0.0,10.0,16.3,25.9,10,1974
436,22,25.2,31.0,21.0,1009.0,74.0,0.0,10.0,13.7,22.2,10,1974
437,23,25.0,31.0,20.0,1008.1,66.0,0.0,11.6,17.4,22.2,10,1974
438,24,26.8,31.0,20.0,1007.5,59.0,0.0,10.0,15.7,22.2,10,1974
439,27,25.026666666666667,30.666666666666668,19.6,1007.5066666666667,64.6,0.508,10.073333333333332,14.506666666666666,24.413333333333334,10,1974
440,29,23.4,33.0,15.0,1010.8,40.0,0.0,12.1,6.3,14.8,10,1974
441,30,23.8,29.0,15.0,1011.0,39.0,0.0,10.0,8.9,18.3,10,1974
442,31,21.8,30.0,14.0,1011.7,37.0,0.0,10.0,8.9,22.2,10,1974
443,1,24.0,29.0,14.0,1012.9,35.0,0.0,10.0,13.3,24.1,11,1974
444,2,23.5,30.0,15.0,1013.9,35.0,0.0,10.0,8.0,18.3,11,1974
445,3,22.0,30.0,15.0,1014.9,39.0,0.0,10.0,10.7,18.3,11,1974
446,7,20.8,29.0,12.0,1012.4,31.0,0.0,10.0,11.5,22.2,11,1974
447,8,25.6,31.0,12.0,1011.9,25.0,0.0,10.0,10.4,16.5,11,1974
448,9,21.8,31.0,11.0,1011.1,33.0,0.0,10.0,8.5,20.6,11,1974
449,10,21.691666666666666,28.75,11.916666666666666,1013.1,33.166666666666664,0.0,9.875,12.290909090909091,20.900000000000002,11,1974
450,11,21.691666666666666,28.75,11.916666666666666,1013.1,33.166666666666664,0.0,9.875,12.290909090909091,20.900000000000002,11,1974
451,14,21.691666666666666,28.75,11.916666666666666,1013.1,33.166666666666664,0.0,9.875,12.290909090909091,20.900000000000002,11,1974
452,16,21.691666666666666,28.75,11.916666666666666,1013.1,33.166666666666664,0.0,9.875,12.290909090909091,20.900000000000002,11,1974
453,17,19.0,28.0,11.0,1014.6,38.0,0.0,10.0,15.2,20.6,11,1974
454,18,22.2,28.0,11.0,1015.4,30.0,0.0,10.0,18.1,25.9,11,1974
455,19,21.691666666666666,28.75,11.916666666666666,1013.1,33.166666666666664,0.0,9.875,12.290909090909091,20.900000000000002,11,1974
456,20,22.6,28.0,10.0,1014.9,43.0,0.0,10.0,16.3,22.2,11,1974
457,24,20.0,28.0,12.0,1011.9,19.0,0.0,10.0,7.8,20.6,11,1974
458,25,21.691666666666666,28.75,11.916666666666666,1013.1,33.166666666666664,0.0,9.875,12.290909090909091,20.900000000000002,11,1974
459,26,20.3,27.0,10.0,1011.9,33.0,0.0,8.5,12.290909090909091,20.900000000000002,11,1974
460,27,18.5,26.0,10.0,1011.4,37.0,0.0,10.0,15.4,20.6,11,1974
461,1,17.0,27.0,9.0,1013.4,34.0,0.0,9.0,6.1,22.2,12,1974
462,2,19.3,27.0,10.0,1012.2,35.0,0.0,10.0,15.0,29.4,12,1974
463,3,16.384615384615383,24.307692307692307,8.538461538461538,1016.9230769230769,48.15384615384615,0.0,9.323076923076924,12.145454545454545,25.345454545454544,12,1974
464,4,17.5,24.0,14.0,1011.9,65.0,0.0,10.0,8.7,14.8,12,1974
465,7,16.384615384615383,24.307692307692307,8.538461538461538,1016.9230769230769,48.15384615384615,0.0,9.323076923076924,12.145454545454545,25.345454545454544,12,1974
466,8,16.384615384615383,24.307692307692307,8.538461538461538,1016.9230769230769,48.15384615384615,0.0,9.323076923076924,12.145454545454545,25.345454545454544,12,1974
467,10,19.2,25.0,11.0,1017.1,47.0,0.0,7.7,6.7,22.2,12,1974
468,11,17.3,22.0,10.0,1018.3,41.0,0.0,12.6,13.0,24.1,12,1974
469,12,14.8,25.0,9.0,1019.2,48.0,0.0,6.1,15.4,33.5,12,1974
470,13,16.384615384615383,24.307692307692307,8.538461538461538,1016.9230769230769,48.15384615384615,0.0,9.323076923076924,12.145454545454545,25.345454545454544,12,1974
471,16,16.384615384615383,24.307692307692307,8.538461538461538,1016.9230769230769,48.15384615384615,0.0,9.323076923076924,12.145454545454545,25.345454545454544,12,1974
472,18,15.0,22.0,1.0,1018.7,56.0,0.0,8.9,20.0,29.4,12,1974
473,19,12.2,18.0,7.0,1020.8,75.0,0.0,8.9,12.145454545454545,25.345454545454544,12,1974
474,20,11.8,22.0,5.0,1021.7,61.0,0.0,10.0,18.7,29.4,12,1974
475,23,16.384615384615383,24.307692307692307,8.538461538461538,1016.9230769230769,48.15384615384615,0.0,9.323076923076924,12.145454545454545,25.345454545454544,12,1974
476,25,16.2,26.0,8.0,1018.3,43.0,0.0,10.9,12.145454545454545,25.345454545454544,12,1974
477,26,13.4,22.0,8.0,1019.9,50.0,0.0,8.9,7.8,22.2,12,1974
478,27,19.8,27.0,9.0,1015.7,34.0,0.0,8.2,7.0,22.2,12,1974
479,31,19.5,29.0,10.0,1012.8,37.0,0.0,10.0,15.2,29.4,12,1974
480,1,16.7,24.0,9.0,1013.4,38.0,0.0,8.4,25.6,33.5,1,1975
481,2,10.4,16.0,5.0,1018.3,61.0,0.0,10.0,13.5,24.1,1,1975
482,3,10.3,20.0,6.0,1018.5,42.714285714285715,0.0,10.0,13.3,16.5,1,1975
483,6,17.02,24.933333333333334,8.466666666666667,1015.3266666666667,42.714285714285715,0.0,9.573333333333334,15.97857142857143,24.42142857142857,1,1975
484,8,15.0,28.0,0.0,1013.2,39.0,0.0,8.9,7.8,20.6,1,1975
485,9,18.6,25.0,12.0,1012.4,42.0,0.0,10.0,15.9,20.6,1,1975
486,10,17.3,25.0,8.0,1012.4,48.0,0.0,9.2,10.9,20.6,1,1975
487,14,15.0,25.0,7.0,1017.8,39.0,0.0,10.0,12.0,20.6,1,1975
488,15,18.8,25.0,13.0,1016.5,34.0,0.0,10.0,15.4,20.6,1,1975
